course_id,rating,difficulty,For Credit,Would Take Again,grade,Textbook,text,professor_name,department,Attendance,Online Class,cleaned_text,grade_cleaned,grade_numerical,professor_avg_rating,professor_review_count,professor_rating_std,professor_avg_difficulty,professor_difficulty_std,professor_avg_grade,professor_grade_std,course_avg_rating,course_avg_difficulty,course_avg_grade
ECON086,3.5,4.0,Yes,,B-,No,"Prof Massoud is the bomb! He's the nicest person you can ever meet! But beware of his classes, they're tough!! You need to work at least 12-15 hours every single week without a midterm or the final. Past papers help, but he's still tough! His accent may be difficult to understand, and he talks fast, but is extremely patient! ",Markos Massoud ,Accounting department,Mandatory,,prof massoud bomb he nicest person ever meet beware class theyre tough need work least hour every single week without midterm final past paper help he still tough accent may difficult understand talk fast extremely patient,B-,2.7,4.6,5,0.6519202405202649,3.2,1.6431676725154982,3.54,0.5504543577809153,4.5,3.5,3.5500000000000003
ECON134,5.0,4.0,Yes,Yes,A-,No,"He is so kind and really wants students to do well. During the pandemic he was really accessible, offering office hours 9-5 every day except during class. The class is all lectures so take notes. That being said participation is the difference between an A and a B. No joke it will come down to that 1 point so, talk! He grades very tough at the end!",Murat Binay ,Economics department,Mandatory,,kind really want student well pandemic really accessible offering office hour every day except class class lecture take note said participation difference b joke come point talk grade tough end,A-,3.7,4.0,4,2.0,2.75,0.9574271077563382,3.675,0.4716990566028301,4.083333333333333,3.3333333333333335,3.733333333333333
ECON102,5.0,3.0,Yes,Yes,A-,No,"Professor Burdekin is my favorite Econ professor at CMC so far! His lectures were extremely clear and focused mostly on the intuition of theoretical concepts. There is barely any math in the class, although that can sometimes make the concepts harder to grasp. No homework or problem sets, just three exams and one project. Go to office hours!",Richard Burdekin ,Economics department,Mandatory,,professor burdekin favorite econ professor cmc far lecture extremely clear focused mostly intuition theoretical concept barely math class although sometimes make concept harder grasp homework problem set three exam one project go office hour,A-,3.7,4.916666666666667,6,0.2041241452319315,3.0,0.0,3.8333333333333335,0.28751811537130445,3.611111111111111,3.888888888888889,3.2666666666666666
MATH60,5.0,3.0,Yes,Yes,A,Yes,"MATH60 with Aksoy is the best math class ever! Similar to her other classes, this class is proof-heavy and has a lot of homework. Linear algebra is an incredibly fascinating subject, and Aksoy does a fine job of showing us the concepts and how linear algebra ties in together with everything in math. (Note: This class is only offered in spring.)",Asuman Aksoy ,Mathematics department,Mandatory,,math aksoy best math class ever similar class class proofheavy lot homework linear algebra incredibly fascinating subject aksoy fine job showing u concept linear algebra tie together everything math note class offered spring,A,4.0,3.9166666666666665,6,0.9174239296348591,3.6666666666666665,1.2110601416389968,3.733333333333333,0.3881580434135903,4.666666666666667,3.0,4.0
FWS010,5.0,4.0,Yes,Yes,A,Yes,"One of the best professors at CMC. Hard, but if you go to this college you shouldn't complain. Fair, interesting, kind, engaging. Also a great guy.",Seth Lobis ,Literature department,Mandatory,,one best professor cmc hard go college shouldnt complain fair interesting kind engaging also great guy,A,4.0,5.0,5,0.0,3.4,0.894427190999916,3.6799999999999997,0.24899799195977482,4.44,2.92,3.784
BIO187,5.0,3.0,Yes,,A,Yes,Dr. Ferree is an outstanding professor and is very well-respected. Expect to work hard but tests are fair.,Patrick Ferree ,Biology department,Mandatory,,dr ferree outstanding professor wellrespected expect work hard test fair,A,4.0,4.3,5,0.8366600265340757,3.2,0.4472135954999579,3.7399999999999998,0.43358966777357594,5.0,3.0,4.0
ECON86,3.0,4.0,Yes,,A,Yes,"Lectures are boring, and can be skipped. He puts in the effort to learn his students' names. Very nice, smart professor. 5 quizzes throughout the semester  too many.",Joshua Rosett ,Economics department,Mandatory,,lecture boring skipped put effort learn student name nice smart professor quiz throughout semester many,A,4.0,3.0,2,0.0,4.0,0.0,3.65,0.4949747468305834,3.611111111111111,3.5555555555555554,3.3
PHIL034,5.0,4.0,Yes,Yes,A,Yes,"Your grade is 40% weekly homework, which is easy to score high on. This cushions the grades for more difficult assignments like the final two essays (2000 words each). You should do well on the essays if you go to office hours and basically just reiterate what the text and the prof say. He's a super good prof so discussions were always interesting!",Joseph Frigault ,Philosophy department,Mandatory,,grade weekly homework easy score high cushion grade difficult assignment like final two essay word well essay go office hour basically reiterate text prof say he super good prof discussion always interesting,A,4.0,5.0,2,0.0,3.0,1.4142135623730951,3.65,0.4949747468305834,5.0,3.0,3.65
BIO042,4.0,4.0,Yes,Yes,B,No,Extremely knowledgeable and interesting. Tons of interesting demos! But his class is extremely difficult and I found that I either completely understood the material or got lost in his words. He really cares about his students and is always free to meet!,Babak Sanii ,Chemistry department,Mandatory,,extremely knowledgeable interesting ton interesting demo class extremely difficult found either completely understood material got lost word really care student always free meet,B,3.0,4.0,2,0.0,3.5,0.7071067811865476,3.0,0.0,4.0,4.0,3.0
PHIL038,5.0,5.0,Yes,Yes,A,No,LOVE this dude! He prepare you well for writing!,Dustin Locke ,Philosophy department,Mandatory,,love dude prepare well writing,A,4.0,4.285714285714286,7,1.4960264830861913,4.0,0.816496580927726,3.685714285714286,0.3338091841585121,4.2,4.2,3.8200000000000003
ECON050,4.0,3.0,Yes,Yes,B,Yes,He's so cool. He is very generous with tests and they are kinda easy if you know the material (he doesn't try to trick you). Doesn't answer emails which is annoying but always has office hours. I recommend,Philip Luck ,Economics department,Not Mandatory,,he cool generous test kinda easy know material doesnt try trick doesnt answer email annoying always office hour recommend,B,3.0,3.5,2,0.7071067811865476,2.5,0.7071067811865476,3.5,0.7071067811865476,4.21875,3.3125,3.44375
BIO43,5.0,2.0,Yes,Yes,A,Yes,"One of my favorite professors so far! Class was focused less on grades and more on learning, so I could spend time actually exploring the content. Lectures were clear and concise. If you asked a question in class, the answer was sometimes confusing; however, he was always self-aware and took time to email clarifying, comprehensive explanations.",Pete Chandrangsu ,Biology department,,,one favorite professor far class focused less grade learning could spend time actually exploring content lecture clear concise asked question class answer sometimes confusing however always selfaware took time email clarifying comprehensive explanation,A,4.0,3.3333333333333335,3,1.5275252316519468,2.3333333333333335,0.5773502691896257,4.0,0.0,4.333333333333333,3.5555555555555554,3.6999999999999997
GOV112,4.0,4.0,Yes,Yes,A,Yes,"Professor Thomas is a very brilliant guy who will challenge you to think hard and defend your views. You will read and write a ton in his classes, but you will also become a better student because of it. Still, I probably wouldn't take his class if you aren't interested in the subject matter. He has high expectations for students, so be prepared.",George Thomas ,Government department,Mandatory,,professor thomas brilliant guy challenge think hard defend view read write ton class also become better student still probably wouldnt take class arent interested subject matter high expectation student prepared,A,4.0,4.0,4,0.816496580927726,4.5,0.5773502691896257,3.425,0.5619905100029121,3.5,4.5,3.35
ECON120,4.5,3.0,Yes,,B+,Yes,"Prof Raviv is the man. Stats is hard but he is very fair, heavy curve and give you good prep. Will sit in office hours until you get it. Good sense of humor too and cares about students.",Yaron Raviv ,Economics department,Not Mandatory,,prof raviv man stats hard fair heavy curve give good prep sit office hour get good sense humor care student,B+,3.3,4.375,4,0.478713553878169,3.25,0.5,3.75,0.33166247903554014,4.375,3.25,3.75
FWS010,5.0,2.0,Yes,,A-,Yes,If you go to his office hours he will make sure to give you extra time and help you out as much as he can with precision. His lectures are very interesting and his class is very organised. I would take him again and again because he is so helpful and open minded and encouraging. Take him if you can. His papers are very short too. Students love him,Thomas Schur ,Literature department,Mandatory,,go office hour make sure give extra time help much precision lecture interesting class organised would take helpful open minded encouraging take paper short student love,A-,3.7,4.454545454545454,11,0.6875516509523286,2.272727272727273,1.4206272622267313,3.6636363636363636,0.5296654175472045,4.44,2.92,3.784
ECON151,5.0,3.0,Yes,Yes,A-,No,"Flipped classroom was PHENOMENAL!  Much better than I imagined.  Yes, it was a bit annoying that videos were often posted late this first time around, but each time he invited students to request extra time if they needed it.  I asked for extension several times, and got no issues.  So did my friends.  So, he made accommodations for the lateness.",Ananda Ganguly ,Economics department,,,flipped classroom phenomenal much better imagined yes bit annoying video often posted late first time around time invited student request extra time needed asked extension several time got issue friend made accommodation lateness,A-,3.7,4.25,10,0.716860438920219,3.5,0.5270462766947298,3.6,0.35590260840104393,4.0,3.5,3.6
HIST161,5.0,3.0,Yes,Yes,A,Yes,"Professor Park is one of the BEST professors I've learned from. Lectures are interesting, even if you're not that interested in Korean history but if you are, you're in for a real treat. Funny and light-hearted professor, super understanding. Lots of reading but learn to skim/get good bits and you're fine. Group projects are engaging and fun.",Albert Park ,History department,,Yes,professor park one best professor ive learned lecture interesting even youre interested korean history youre real treat funny lighthearted professor super understanding lot reading learn skimget good bit youre fine group project engaging fun,A,4.0,4.75,2,0.3535533905932738,2.5,0.7071067811865476,4.0,0.0,4.75,2.5,4.0
GOV020,5.0,4.0,Yes,Yes,A-,Yes,"I took this class as a prerequisite for law classes, and this professor is great. I knew nothing about politics or government going into the class, but he truly helped everyone get on the same page. He lets you send him rough drafts of your papers before they are due and he gives great feedback. Tests are open book and open note on the computer.",Frederick Lynch ,Government department,Mandatory,,took class prerequisite law class professor great knew nothing politics government going class truly helped everyone get page let send rough draft paper due give great feedback test open book open note computer,A-,3.7,3.2,5,1.6431676725154984,3.2,0.8366600265340756,3.8,0.30822070014844893,3.6153846153846154,2.8461538461538463,3.776923076923077
ECON150,1.0,4.0,Yes,No,A-,Yes,"Echoing the student who was driven away from the major - Magilke is not someone you want teaching your class. If you truly love accounting take a course with Prof. Massoud. Magilke seems to enjoy making life more difficult for students. Tests are very tough, and he assigns pre-recorded lectures from previous years that he doesn't bother updating.",Matthew Magilke ,Accounting department,Mandatory,,echoing student driven away major magilke someone want teaching class truly love accounting take course prof massoud magilke seems enjoy making life difficult student test tough assigns prerecorded lecture previous year doesnt bother updating,A-,3.7,2.6666666666666665,3,2.0816659994661326,3.3333333333333335,0.5773502691896258,3.6666666666666665,0.35118845842842467,1.5,3.5,3.5
CHEM125L,4.0,4.0,Yes,Yes,B+,No,"Aaron is a great prof who truly cares for his students and wants them to do well and learn. He wants you to be a true scientist and learn to think for yourself. I learned a lot in his class and he gives great feedback but is also a tough grader, has strict class policies, and gives few A's. But overall, the learning experience was good.",Aaron Leconte ,Chemistry department,Mandatory,,aaron great prof truly care student want well learn want true scientist learn think learned lot class give great feedback also tough grader strict class policy give overall learning experience good,B+,3.3,4.5,4,0.5773502691896258,3.5,0.5773502691896257,3.575,0.3403429642777023,4.0,4.0,3.3
MATH030,5.0,3.0,Yes,Yes,A-,Yes,"Incredibly thoughtful and truly cares about all his students, even if this is just your math GE. He makes calc relevant and relatable, and he's always fantastic at office hours. This is a prof that everyone should take-- he's one of the absolute best at CMC. A MUST-TAKE.",Robert Valenza ,Mathematics department,Mandatory,,incredibly thoughtful truly care student even math ge make calc relevant relatable he always fantastic office hour prof everyone take he one absolute best cmc musttake,A-,3.7,4.863636363636363,11,0.3233348953414316,2.4545454545454546,0.6875516509523286,3.972727272727273,0.09045340337332901,4.136363636363637,2.3636363636363638,3.972727272727273
LIT134,5.0,4.0,Yes,Yes,A,Yes,"How can you not love this man? He cracks up at horror movies that most people think are really scary. He also is always smiling and his energy is infectious. Oh, and he's super knowledgable about all things film and does a great job of balancing his own views with student insights and class discussion. Highly recommend him.",James Morrison ,Literature department,Mandatory,,love man crack horror movie people think really scary also always smiling energy infectious oh he super knowledgable thing film great job balancing view student insight class discussion highly recommend,A,4.0,4.5625,8,1.2374368670764582,2.75,0.8864052604279183,4.0,0.0,3.5,3.5,3.65
BIO44,3.0,2.0,Yes,Yes,A,,"The lectures are pretty boring but there isn't much homework or reading. Overall, its a very easy class. The labs are annoying but usually end early.",Lars Schmitz ,Biology department,Not Mandatory,,lecture pretty boring isnt much homework reading overall easy class lab annoying usually end early,A,4.0,4.5,4,1.0,2.75,0.9574271077563382,4.0,0.0,4.0,2.3333333333333335,4.0
BIOL044LX,5.0,3.0,Yes,Yes,A-,Yes,"I had Professor Faldyn for lab so I'm not sure what he's like in lecture, but he was amazing for the Bio 44 lab - he was super helpful and friendly in class and always excited to listen to our presentations and give us feedback. He was also super flexible about deadlines and just created a warm, friendly environment.",Matthew Faldyn ,Biology department,Mandatory,Yes,professor faldyn lab im sure he like lecture amazing bio lab super helpful friendly class always excited listen presentation give u feedback also super flexible deadline created warm friendly environment,A-,3.7,5.0,2,0.0,3.5,0.7071067811865476,3.7,0.0,5.0,3.0,3.7
GOVT100,4.0,3.0,Yes,Yes,A,Yes,"Honestly, he can be an ass at times but he's a pretty good prof. Accessible, pretty fair in terms of grading, good at lecturing. His public policy class is a must take for those interested in policy--once you take it you'll know if you want to go into a policy career or not",Zachary Courser ,Government department,Mandatory,,honestly as time he pretty good prof accessible pretty fair term grading good lecturing public policy class must take interested policyonce take youll know want go policy career,A,4.0,3.0,3,1.7320508075688772,3.0,1.0,3.9,0.17320508075688756,4.5,3.0,4.0
GOV80,5.0,4.0,Yes,Yes,B+,No,"Great class with great readings.   This kind of course is why I went to college, but have rarely found.  Nadon will provoke you to think.  So stay away if you need to be left in your cocoon.  Tough but fair grading.",Christopher Nadon ,Government department,Mandatory,,great class great reading kind course went college rarely found nadon provoke think stay away need left cocoon tough fair grading,B+,3.3,3.7777777777777777,9,1.6414763002993509,3.7777777777777777,0.4409585518440985,3.4000000000000004,0.2449489742783179,4.5,3.6666666666666665,3.3166666666666664
PSY96,4.0,3.0,Yes,Yes,B+,Yes,"Although lectures can be dry, Professor Reed clearly cares about her students, and takes time out of her own day to make sure everyone gets feedbacks on the tests. Her exams are demanding but as long as you put in the time to study you'll be fine. There's also a large final paper but she outlines it well and it's easier to complete than it looks.",Catherine Reed ,Psychology department,Mandatory,,although lecture dry professor reed clearly care student take time day make sure everyone get feedback test exam demanding long put time study youll fine there also large final paper outline well easier complete look,B+,3.3,3.5,6,1.0488088481701514,3.3333333333333335,1.0327955589886444,3.8333333333333335,0.2875181153713044,3.6666666666666665,3.0,3.6666666666666665
GOV70,5.0,3.0,Yes,Yes,A-,Yes,"Professor Koch is an AMAZING teacher. There were many prerecorded lectures, but they were interesting and weren't too long like other professors. She assigned 6 papers of which we had to choose 4 which I thought was really considerate. I think that she truly cares about our wellbeing and wants students to get a good grasp of basic concepts.",Lisa Koch ,Government department,Mandatory,,professor koch amazing teacher many prerecorded lecture interesting werent long like professor assigned paper choose thought really considerate think truly care wellbeing want student get good grasp basic concept,A-,3.7,5.0,4,0.0,3.75,0.5,3.6,0.42426406871192857,5.0,3.0,3.7
FWS010,5.0,2.0,Yes,Yes,A,Yes,The readings were always interesting and discussions in class were very engaging. She responded to everyones comments about the readings and everyone was able to get a deeper understanding of every reading we talked about.,Annie Wyman ,Literature department,,,reading always interesting discussion class engaging responded everyones comment reading everyone able get deeper understanding every reading talked,A,4.0,5.0,1,0.0,2.0,0.0,4.0,0.0,4.44,2.92,3.784
SPAN102,5.0,2.0,Yes,Yes,A,No,"As a freshman I was really worried about the essays, but he was very willing to give me feedback on my thesis before each due date. The syllabus is VERY clear on grading criteria and it's not hard to get an A if you visibly put in work. He will really like you if you're active in class discussion. He made me want to continue college spanish!",Salvador Velazco ,Modern Languages department,,Yes,freshman really worried essay willing give feedback thesis due date syllabus clear grading criterion hard get visibly put work really like youre active class discussion made want continue college spanish,A,4.0,5.0,1,0.0,2.0,0.0,4.0,0.0,5.0,2.0,4.0
ECON050,3.0,2.0,,No,A+,Yes,"Professor Luck cares a lot about his students, but sometimes it just gets ridiculous. For instance, he agrees with basically anything that a student might say and then tries to steer them in a right direction, but that is just confusing. His lectures are mostly boring, but otherwise he is a good professor who genuinely tries to make Econ engaging.",Philip Luck ,Economics department,Not Mandatory,,professor luck care lot student sometimes get ridiculous instance agrees basically anything student might say try steer right direction confusing lecture mostly boring otherwise good professor genuinely try make econ engaging,A+,4.0,3.5,2,0.7071067811865476,2.5,0.7071067811865476,3.5,0.7071067811865476,4.21875,3.3125,3.44375
CHEM116,1.0,5.0,Yes,,A-,Yes,"Terrible Professor, unreasonable person, doesnt want you to do well in her class",Neeraja Dashaputre ,Chemistry department,Not Mandatory,,terrible professor unreasonable person doesnt want well class,A-,3.7,4.0,5,1.7320508075688774,3.8,0.8366600265340756,3.6799999999999997,0.408656334834051,3.888888888888889,4.111111111111111,3.566666666666667
HIST100,5.0,3.0,Yes,Yes,A,No,Love love love Prof F!! My favorite freshman year professor! Honors history is a lot of reading and a long class period but she made the class go by fast! She cares so much about her students and makes everything relevant and exciting! Very important class for understanding modern day issues and stereotypes. Highly recommend any of her classes!,Heather Ferguson ,History department,,,love love love prof f favorite freshman year professor honor history lot reading long class period made class go fast care much student make everything relevant exciting important class understanding modern day issue stereotype highly recommend class,A,4.0,5.0,8,0.0,2.75,0.7071067811865475,3.8,0.25071326821120354,4.875,3.25,3.85
GOVT060,5.0,2.0,Yes,Yes,A,No,"if you are able to have Rod as a professor at some point in your college career you are LUCKY. He is the most intelligent, compassionate, and thoughtful professor and an ANGEL. Take his class or don't I don't care it's your loss but you will never regret it.",Roderic Camp ,Government department,Mandatory,,able rod professor point college career lucky intelligent compassionate thoughtful professor angel take class dont dont care loss never regret,A,4.0,5.0,2,0.0,3.0,1.4142135623730951,3.85,0.21213203435596414,4.5,2.0,3.85
LIT68,5.0,2.0,Yes,Yes,A-,No,Professor Lobis is the best Professor Ive had at CMC. Hes brilliant and speaks so precisely it inspires you to choose words more carefully. Hes a very reasonable grader (but takes a while to get your papers back). Im not a lit major and I would highly recommend LIT 68 to anyone. He brings alive the brilliance of Shakespeare!,Seth Lobis ,Literature department,Mandatory,,professor lobis best professor ive cmc he brilliant speaks precisely inspires choose word carefully he reasonable grader take get paper back im lit major would highly recommend lit anyone brings alive brilliance shakespeare,A-,3.7,5.0,5,0.0,3.4,0.894427190999916,3.6799999999999997,0.24899799195977482,5.0,2.0,3.7
GOV020,2.0,3.0,Yes,No,A-,No,"If you're looking to just get the gov GE out of the way - this is a good class to take. The lectures are dry and it's hard to stay interested, but there was no homework. It's all good if you read the books, and if you've taken a general gov class in high school, the material will basically be a recap.",Mark Blitz ,Government department,,,youre looking get gov ge way good class take lecture dry hard stay interested homework good read book youve taken general gov class high school material basically recap,A-,3.7,1.75,4,0.5,2.5,0.5773502691896257,3.75,0.33166247903554014,3.6153846153846154,2.8461538461538463,3.776923076923077
ECON186,2.0,3.0,Yes,No,B,No,"Grant is overall a nice lady, just not the best prof. This class was trying to do too many things, and was not very organized. There were two ""quizzes"" and we had little-to-no resources to actually know the material. She sometimes gave us study-guides with wrong answers. There are alot of readings, which i liked. Final is a paper, which is not bad",Laura Grant ,Economics department,Mandatory,,grant overall nice lady best prof class trying many thing organized two quiz littletono resource actually know material sometimes gave u studyguides wrong answer alot reading liked final paper bad,B,3.0,4.0,3,1.7320508075688772,3.0,0.0,3.6666666666666665,0.5773502691896258,3.5,3.0,3.5
LIT091CM01,4.5,3.0,Yes,,B+,Yes,"She is passionate and (maybe too) intelligent and gives incredibly insightful analyses of the poems read in class. She is sometimes unclear and makes minor changes to the syllabus often. We got through few of the poems assigned because the class was so discussion-based- more guidance may have been good. Hard grader, great feedback. Would recommend.",Kathryn Stergiopoulos ,Literature department,Mandatory,,passionate maybe intelligent give incredibly insightful analysis poem read class sometimes unclear make minor change syllabus often got poem assigned class discussionbased guidance may good hard grader great feedback would recommend,B+,3.3,4.625,4,0.25000000000000006,3.75,0.49999999999999994,3.825,0.3500000000000001,4.5,3.0,3.3
LIT124,5.0,4.0,Yes,Yes,A-,No,Professor Warner is a phenomenal professor. He is extremely kind and offers a lot of support. He has helped me a lot with my writing and once he gets to know you he makes it his personal project to help you improve. His classes are fascinating: even if you don't like reading you will learn a lot. He replies to emails and gives feedback instantly.,Nicholas Warner ,Literature department,Not Mandatory,,professor warner phenomenal professor extremely kind offer lot support helped lot writing get know make personal project help improve class fascinating even dont like reading learn lot reply email give feedback instantly,A-,3.7,4.833333333333333,6,0.408248290463863,3.6666666666666665,0.5163977794943222,3.6166666666666667,0.2714160398109639,5.0,4.0,3.7
CHEM116,2.0,5.0,Yes,No,B-,Yes,"She is so cool and I really enjoyed HER, however her lectures were regurgitating the book and her expectations were not clear. I studied soo hard and always did meh on exams, which were difficult. She is great in office hours, but it was so hard to get a read on what to do for this class. She is a fun and helpful lab prof, but not great for lecture",Brisa Hurlocker ,Chemistry department,Not Mandatory,,cool really enjoyed however lecture regurgitating book expectation clear studied soo hard always meh exam difficult great office hour hard get read class fun helpful lab prof great lecture,B-,2.7,4.0,3,1.7320508075688772,4.333333333333333,0.5773502691896257,3.5666666666666664,0.7505553499465134,3.888888888888889,4.111111111111111,3.566666666666667
RLST143,5.0,2.0,,,A-,Yes,Great professor. Pretty interesting and not very difficult. Don't need to do any of the reading.,Stephen Davis ,Philosophy department,Mandatory,,great professor pretty interesting difficult dont need reading,A-,3.7,5.0,1,0.0,2.0,0.0,3.7,0.0,5.0,2.0,3.7
CHEM015,4.0,3.0,Yes,,B,Yes,"Sanii is the professor you wanted to be and wanted. He is super inspirational and tries very hard to engage his students in the material. He would do cabbage pH experiments in class and would talk about future career options. While his tests were not the easiest in the world, if you go talk to him he is more than willing to help you out",Babak Sanii ,Chemistry department,Not Mandatory,,sanii professor wanted wanted super inspirational try hard engage student material would cabbage ph experiment class would talk future career option test easiest world go talk willing help,B,3.0,4.0,2,0.0,3.5,0.7071067811865476,3.0,0.0,4.0,3.0,3.0
MATH052,2.0,3.0,Yes,,A-,Yes,Wasn't the biggest fan.  Math dept @ CMC is definitely weak.  Seems to care significantly more about her research than helping students.  Not very helpful with questions b/c she assumes you know what you're talking about (which is clearly not the case if I'm asking a question).  Was disappointed to find a teacher like this at CMC.,Deanna Needell ,Mathematics department,Mandatory,,wasnt biggest fan math dept cmc definitely weak seems care significantly research helping student helpful question bc assumes know youre talking clearly case im asking question disappointed find teacher like cmc,A-,3.7,2.0,4,0.816496580927726,2.25,0.9574271077563381,3.0,0.725718035235908,2.0,3.0,3.7
ECON086,5.0,3.0,Yes,Yes,A,Yes,"Took Econ 86 in my Soph year. (I just graduated.) You figure out how good Ganguly is AFTER his class. You leave other Econ86 sections smoking in the dust at interviews and in higher accounting and finance courses. Everything they teach you, you already have a pretty good start on. Very thorough, very dedicated, guy. You get what you put in.",Ananda Ganguly ,Economics department,Not Mandatory,,took econ soph year graduated figure good ganguly class leave econ section smoking dust interview higher accounting finance course everything teach already pretty good start thorough dedicated guy get put,A,4.0,4.25,10,0.716860438920219,3.5,0.5270462766947298,3.6,0.35590260840104393,4.5,3.5,3.5500000000000003
FWS1,5.0,4.0,Yes,Yes,B+,No,"Professor Warner is the most accommodating, inspiring and caring professor I have ever had. He is not an easy grader, but if you are willing to meet with him outside of class and put in the work, your writing will improve a lot. He delivers long lectures but they are engaging and he is always encouraging class participation.",Nicholas Warner ,Literature department,Mandatory,Yes,professor warner accommodating inspiring caring professor ever easy grader willing meet outside class put work writing improve lot delivers long lecture engaging always encouraging class participation,B+,3.3,4.833333333333333,6,0.408248290463863,3.6666666666666665,0.5163977794943222,3.6166666666666667,0.2714160398109639,4.666666666666667,4.0,3.4333333333333336
CHEM117,5.0,4.0,Yes,Yes,B+,Yes,"Mackey is a great choice for an o-chem prof. The class is hard, but that's mostly because of the material rather than his teaching style. He is really kind, approachable, and understanding. You can tell he cares deeply about his students. Highly, highly recommend him.",Joel Mackey ,Chemistry department,,,mackey great choice ochem prof class hard thats mostly material rather teaching style really kind approachable understanding tell care deeply student highly highly recommend,B+,3.3,3.5,4,1.2909944487358056,4.0,0.816496580927726,3.425,0.3403429642777024,4.5,3.5,3.5
MATH032,5.0,3.0,Yes,Yes,A,No,"Taken CalculusII with professor Nelson, here's what I want to say: he is a pure mathematical genius and a CMC gem. As he says, there are 70% of Math that can be told easy way, but it is not yet told by other professors, and there is the rest 30% that is just plain hard. He makes concepts so simple, but efficient, and is always there to help. Take!",Sam Nelson ,Mathematics department,Not Mandatory,,taken calculusii professor nelson here want say pure mathematical genius cmc gem say math told easy way yet told professor rest plain hard make concept simple efficient always help take,A,4.0,3.1363636363636362,11,1.0509735746180562,2.3636363636363638,0.9244162777371755,3.5818181818181816,0.7386720271110607,3.8333333333333335,2.6666666666666665,3.6166666666666667
HIST055,5.0,2.0,Yes,,A,Yes,"Ferguson is universally liked for a reason.  Not the BEST!!!!! teacher I've had, but good.  She plans the course to teach you things, not to give you a grade.  Easy to get an A or a B/B+.. she says so at the beginning.  Lots of readings.  A class where you get what you want out of it (get out what you put in).  Go to office hours for papers.",Heather Ferguson ,History department,Not Mandatory,,ferguson universally liked reason best teacher ive good plan course teach thing give grade easy get bb say beginning lot reading class get want get put go office hour paper,A,4.0,5.0,8,0.0,2.75,0.7071067811865475,3.8,0.25071326821120354,5.0,2.5,3.85
GOV020,2.0,1.0,Yes,,A+,Yes,"INSPIRING. Brilliant mind if you want to learn about classic liberalism. BUT... this guy has, for a lack of a better term, turned into ab bit of an ""edge lord"" recently. Be careful about bringing up center-to-left view point(s). Look him up on Facebook + his research and you'll understand.",Giorgi Areshidze ,Government department,Not Mandatory,,inspiring brilliant mind want learn classic liberalism guy lack better term turned ab bit edge lord recently careful bringing centertoleft view point look facebook research youll understand,A+,4.0,3.0,2,1.4142135623730951,2.5,2.1213203435596424,3.65,0.4949747468305834,3.6153846153846154,2.8461538461538463,3.776923076923077
PSYC37,4.0,1.0,,,C+,,"Tells lots of strange stories, but class time is actually rather helpful. I went to class and never really had to open my book. Pretty easy, though he can get a little nit-picky on the paper.",Ron Riggio ,Psychology department,Mandatory,,tell lot strange story class time actually rather helpful went class never really open book pretty easy though get little nitpicky paper,C+,2.3,3.3,5,1.9235384061671346,2.8,1.3038404810405297,3.2600000000000002,0.6580273550544841,3.875,2.5,3.4
LIT66,5.0,2.0,Yes,,A+,Yes,"Took her Shakespeare's Comedies class. We went through a play every two weeks or so, with a small amount of writing after each and a few bigger projects. She's a very sweet person, and a great professor for anyone, whether you're a Lit major or just trying to get through your GE requirement.",Ellen Rentz ,Literature department,,,took shakespeare comedy class went play every two week small amount writing bigger project shes sweet person great professor anyone whether youre lit major trying get ge requirement,A+,4.0,5.0,4,0.0,2.5,0.5773502691896257,3.925,0.14999999999999997,5.0,2.0,4.0
CHEM116,5.0,3.0,Yes,,A,Yes,She's absolutely wonderful. My favorite professor! She's so kind to students and is ALWAYS available in office hours and usually by email. She goes out of her way to help her students because she GENUINELY CARES. Her lectures are clear and she makes good analogies to help you understand difficult concepts. Made Ochem my favorite class!!!,Neeraja Dashaputre ,Chemistry department,,,shes absolutely wonderful favorite professor shes kind student always available office hour usually email go way help student genuinely care lecture clear make good analogy help understand difficult concept made ochem favorite class,A,4.0,4.0,5,1.7320508075688774,3.8,0.8366600265340756,3.6799999999999997,0.408656334834051,3.888888888888889,4.111111111111111,3.566666666666667
ECON101,1.0,4.0,Yes,No,B+,No,"She's by far the worst prof I've had here.  As somebody who is really interested in econ, i've been able to power through but i have multiple friends who have dropped econ as part of their dual major after taking this class.",Oana Tocoian ,Economics department,Not Mandatory,,shes far worst prof ive somebody really interested econ ive able power multiple friend dropped econ part dual major taking class,B+,3.3,3.4,5,1.51657508881031,2.8,1.0954451150103324,3.5200000000000005,0.454972526643093,4.333333333333333,2.761904761904762,3.685714285714286
GOV020,5.0,2.0,Yes,Yes,A,No,"Professor Muravchik is a gem. She is very kind and if you put in the effort, she is always there to guide you. I felt bad that class participation waned near the end of our virtual semester because prof brings some really interesting discussion material. We did not have any tests due to covid. Get to know her outside of class.",Stephanie Muravchik ,Government department,Mandatory,Yes,professor muravchik gem kind put effort always guide felt bad class participation waned near end virtual semester prof brings really interesting discussion material test due covid get know outside class,A,4.0,4.714285714285714,7,0.7559289460184545,2.857142857142857,0.6900655593423543,3.957142857142857,0.11338934190276814,3.6153846153846154,2.8461538461538463,3.776923076923077
